"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Brazil","BRA","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.87448","","","","","13.17035","","","","","13.76715","","","","","13.12965","","","","12.31531","","","","",
"Barbados","BRB","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.62167","","","","","12.91713","","","","","13.72587","","","","","15.20947","","","","15.66963","","","","",
"Brunei Darussalam","BRN","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33344","","","","","0.27614","","","","","0.4468","","","","","0.65732","","","","0.66407","","","","",
"Bhutan","BTN","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99521","","","","","3.20348","","","","","1.07358","","","","","0.51364","","","","0.31858","","","","",
"Botswana","BWA","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.91427","","","","","12.69079","","","","","12.66719","","","","","12.01445","","","","13.81598","","","","",
"Central African Republic","CAF","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7731","","","","","3.67446","","","","","3.93003","","","","","3.11885","","","","3.20105","","","","",
"Canada","CAN","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.83141","","","","","15.4009","","","","","16.11701","","","","","15.63597","","","","15.59438","","","","",
"Central Europe and the Baltics","CEB","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3371215189894","","","","","20.6518661083388","","","","","20.3057474197748","","","","","20.1880168038452","","","","20.2070995844483","","","","",
"Switzerland","CHE","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.71086","","","","","18.37537","","","","","17.72336","","","","","16.6779","","","","16.19171","","","","",
"Channel Islands","CHI","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.17948","","","","","11.60771","","","","","12.1059","","","","","12.06405","","","","10.50898","","","","",
"China","CHN","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77001","","","","","5.50672","","","","","9.32792","","","","","11.59976","","","","9.09496","","","","",
"Cote d'Ivoire","CIV","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90017","","","","","6.96445","","","","","4.62945","","","","","4.22619","","","","4.60867","","","","",
"Cameroon","CMR","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.27831","","","","","18.36706","","","","","20.02759","","","","","17.15765","","","","16.18338","","","","",
"Congo, Dem. Rep.","COD","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.18472","","","","","8.80814","","","","","4.92181","","","","","3.93358","","","","3.41157","","","","",
"Congo, Rep.","COG","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54842","","","","","4.84565","","","","","7.38262","","","","","8.99202","","","","10.12769","","","","",
"Colombia","COL","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69109","","","","","8.52604","","","","","8.28588","","","","","8.21967","","","","8.06018","","","","",
"Comoros","COM","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28417","","","","","0.78354","","","","","0.3499","","","","","0.3641","","","","0.45028","","","","",
"Cabo Verde","CPV","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41173","","","","","8.1827","","","","","8.97001","","","","","9.2875","","","","10.00978","","","","",
"Costa Rica","CRI","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.44767","","","","","7.34189","","","","","6.47887","","","","","5.6944","","","","5.61794","","","","",
"Caribbean small states","CSS","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53715683658011","","","","","8.05144317587588","","","","","8.04657966184476","","","","","8.36241961136315","","","","8.55856628640485","","","","",
"Cuba","CUB","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.74818","","","","","9.26859","","","","","8.88907","","","","","9.48644","","","","9.77251","","","","",
"Curacao","CUW","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.76362","","","","","15.38237","","","","","14.2644","","","","","12.8011","","","","12.69752","","","","",
"Czechia","CZE","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.66293","","","","","22.24506","","","","","21.1529","","","","","21.00366","","","","21.09174","","","","",
"Germany","DEU","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.01538","","","","","20.69394","","","","","19.65862","","","","","19.13814","","","","19.22118","","","","",
"Djibouti","DJI","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15586","","","","","1.19468","","","","","1.2286","","","","","0.94951","","","","0.71567","","","","",
"Dominica","DMA","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.96737","","","","","12.60542","","","","","10.41288","","","","","10.05955","","","","9.75935","","","","",
"Denmark","DNK","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.35634","","","","","17.76677","","","","","16.24359","","","","","14.99871","","","","14.64187","","","","",
"Dominican Republic","DOM","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.38412","","","","","10.93703","","","","","10.77173","","","","","10.3907","","","","10.70375","","","","",
"Algeria","DZA","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52353","","","","","0.8186","","","","","0.75894","","","","","1.0146","","","","1.06608","","","","",
"East Asia & Pacific (excluding high income)","EAP","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38118798015436","","","","","5.34217572163905","","","","","8.20755172833692","","","","","9.93205030363861","","","","8.22539055042183","","","","",
"Early-demographic dividend","EAR","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42729050051565","","","","","3.70551032708785","","","","","5.36885631140739","","","","","5.64006695668126","","","","5.67966374324449","","","","",
"East Asia & Pacific","EAS","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.26629124345811","","","","","6.11479667264995","","","","","8.61503905797579","","","","","10.117685334823","","","","8.55981781311257","","","","",
"Europe & Central Asia (excluding high income)","ECA","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0151459542987","","","","","16.1751543657358","","","","","15.1756322748986","","","","","12.8400350023507","","","","11.6815553662538","","","","",
"Europe & Central Asia","ECS","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.099068198773","","","","","17.7818608702411","","","","","16.5695735427273","","","","","15.3894676615105","","","","14.95923165621","","","","",
"Ecuador","ECU","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43014","","","","","5.80702","","","","","6.36928","","","","","5.96059","","","","5.05283","","","","",
