"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Brazil","BRA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.74204222795","36.1676264750764","36.5859000777281","37.0021467912669","37.4162358808587","37.8282147280108","38.2382811967098","38.6464682945692","39.0528104094926","39.4570433170604","39.8595106611052","40.261554264284","41.1543219477114","42.0626945947417","42.9872106913068","43.9276598956142","44.8839833057447","45.8564188845104","46.8447320181984","47.8493130261362","48.7063179315612","49.5515086694254","49.5867372379443","",
"Barbados","BRB","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4802636643129","37.6474807521141","38.8065881383637","39.9375083397471","41.0391334309459","42.1056297484518","43.1067939219225","44.0868804895203","45.045447656219","45.6419563752399","46.1506096368941","46.6271614243404","47.0713767309376","47.4836373591836","47.8644208360487","48.2141998210696","48.5335415142269","48.8231001352091","49.0834605543598","49.5105815047523","50.0739474776296","50.6232539152606","50.5082432056288","",
"Botswana","BWA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6758592434111","19.6307930338056","19.5857161369543","19.5402568756526","19.494323788752","19.0900060179821","18.6919049674513","18.299932959832","17.9134931734612","17.5322561326176","17.1561360260702","16.7845740435899","16.4174831607174","16.0545442265229","15.6952337786673","15.339470930665","14.9871578842415","14.6375922800038","14.2906969434053","13.9461923530837","13.6038064731592","13.263273625482","13.3469110130017","",
"Canada","CAN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3936765456063","77.3959340063287","77.3964642512949","77.849135572636","78.3018169597776","78.7487926792855","79.1761212315097","79.556377034568","79.9357876592168","80.3143472706496","80.69206525497","81.0687964659412","81.4438504959685","81.8181028182227","82.1915448878075","82.5641921504477","82.9360379537224","83.3071381501343","83.6861828840809","84.0645226783948","83.995518679184","83.9264931471003","83.9269746474995","",
"Central Europe and the Baltics","CEB","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.429490122582","72.2828721516452","72.6944201838964","73.0328102019879","73.7401238573706","74.4691753697373","75.3757413728974","76.341681655866","77.3396860579839","78.3193831229817","79.3045414193436","80.3447613292909","81.4242615762838","82.5175797684147","83.6408270112573","84.8155877549438","85.9886746510637","87.1135997970262","87.9968769067587","88.6679768119741","89.2990804992449","89.945639599931","90.811273655837","",
"Switzerland","CHE","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.704717832302","98.7043769319749","98.7054909240719","98.7066132798976","98.7076857299021","98.7088068285165","98.7099280814496","98.7110424750234","98.7121599592783","98.7132348759964","98.714353917625","98.8055485791026","98.8965065111574","98.9935508849481","99.1128296048628","99.2319222259616","99.3508146061221","99.468272513732","99.5841324682715","99.6998094734838","99.8146572820038","99.8149244456589","99.8152400004339","",
"Channel Islands","CHI","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
