"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Population density (people per sq. km of land area)","EN.POP.DNST","","310.061111111111","314.9","319.305555555556","323.211111111111","326.566666666667","329.394444444444","330.677777777778","330.394444444444","329.611111111111","328.366666666667","326.755555555556","326.972222222222","329.805555555556","333.488888888889","337.305555555556","339.961111111111","341.472222222222","342.988888888889","344.477777777778","345.927777777778","347.855555555556","350.644444444444","353.794444444444","356.522222222222","358.211111111111","358.627777777778","358.055555555556","357.4","358.866666666667","365.066666666667","377.022222222222","389.955555555556","402","415.055555555556","428.055555555556","441.205555555556","454.766666666667","468.638888888889","482.594444444444","495.005555555556","503.838888888889","509.894444444444","515.005555555556","519.666666666667","524.905555555556","531.144444444444","537.705555555556","544.422222222222","551.177777777778","557.45","562.711111111111","567.288888888889","571.555555555556","575.522222222222","579.205555555556","582.633333333333","585.772222222222","588.677777777778","591.344444444444","592.138888888889","591.872222222222","","",
"Africa Eastern and Southern","AFE","Population density (people per sq. km of land area)","EN.POP.DNST","","9.20757746003513","9.45918677076955","9.71962166708952","9.99244318284368","10.276307197605","10.565442352256","10.8644977552585","11.1775678749591","11.5015532599656","11.836423989084","12.1814386892431","12.5311533501684","12.8950503139289","13.280134639883","13.6762025832284","14.0823598022209","14.4885085801426","14.9250086349409","15.3940410569566","15.850536910435","16.3288370105406","16.840054061284","17.3474113466246","17.8572670516664","18.3876801954156","18.9434044046331","19.5236061407349","20.0935357113225","20.6651742212992","21.266740101695","21.8605947551029","22.4363333608068","23.0328092068887","23.6362583382167","24.2572081426","24.9104784639118","25.5532644949141","26.1958406657987","26.8663657710874","27.5604796202699","28.2742851837041","29.0112821430657","29.7707291252834","30.2497132924075","31.0561484301498","31.8954643883466","32.7715641846687","33.6780517667335","34.6060569390328","35.5588060643249","36.5318515100975","37.2196395839803","38.2545199953888","39.316203314029","40.417927553128","41.5205707634619","42.6232549793843","43.7690818968299","44.9469295848787","46.150813141707","47.354182530972","","",
"Afghanistan","AFG","Population density (people per sq. km of land area)","EN.POP.DNST","","13.4770556398816","13.7513561167073","14.0402388727903","14.3438878923079","14.6652975177468","14.9995354399522","15.3473927908866","15.7119114422826","16.0901660457201","16.4864710301581","16.8895282339052","17.3048663814912","17.7472747343728","18.1989160265551","18.6397221838922","19.050437729022","19.4521886451099","19.8378823421186","19.9107201447342","19.1445211045183","17.1031614614476","15.4673796053539","15.2575763151036","15.7056345154317","16.1173527743281","16.0195667172623","15.8268678227006","15.9199362188185","16.3641169526087","16.3972770341751","16.4745059258237","18.486474096561","21.4705855296444","23.6964797694065","25.1735001456541","26.2278567376539","27.2738435827852","28.3536973153642","29.5338254910078","29.963328887049","30.1866396823207","32.1976235377091","34.7195467856431","36.112339205495","37.4272741210923","39.0091593456296","39.7149793784401","40.5182205663646","41.9871931680542","43.2204467749107","44.8448507428361","46.7112506324456","48.3590282569032","50.160541526762","51.7509145546816","53.1042837649295","54.6485411587937","56.2482314520951","57.9082516903546","59.7522806371985","61.4805544056544","","",
"Africa Western and Central","AFW","Population density (people per sq. km of land area)","EN.POP.DNST","","10.9780743662246","11.2136334393771","11.4593047317329","11.712711212414","11.9753766616777","12.2475549876307","12.5262751227536","12.8138725352564","13.1116666187664","13.4221768889459","13.7439826984341","14.0786953743846","14.4323166323627","14.8077853856545","15.205832222318","15.6159446725434","16.0431550402508","16.4946155002664","16.9647797094336","17.4474295196213","17.9446452378899","18.4642324929415","18.9664838189742","19.4626107422467","19.9891343808936","20.5311475627309","21.0882811653611","21.6642149156844","22.2636632772409","22.8547481809197","23.4554552509568","24.0958879167966","24.73957646549","25.3903781652881","26.0742007875496","26.7749447808812","27.4949307854049","28.2433265014183","29.007673191256","29.8052680918616","30.6397123299483","31.501133346157","32.3883566701821","33.3045074056632","34.2507588068691","35.2210073647601","36.2172016122435","37.2432045661071","38.302415159334","39.3927070965688","40.5149366887101","41.6545614640197","42.8049933781277","43.9824434156037","45.1802249225606","46.4059908598264","47.6618604476341","48.9340692566036","50.2229838665101","51.5366792865574","52.862912544898","","",
"Angola","AGO","Population density (people per sq. km of land area)","EN.POP.DNST","","4.3645889147349","4.42881206384856","4.4917197401139","4.55057271195957","4.60141333119435","4.64188978904307","4.67434266463464","4.70698885056549","4.75526269351087","4.83652843506858","4.95471965990214","5.10526269351087","5.27651399695195","5.45640009625411","5.64106280580733","5.82881206384856","6.02542311702896","6.23372904467795","6.45160664153365","6.68167722788161","6.92344349081575","7.17666800352932","7.44100986604636","7.71452795379803","7.99761049169808","8.28793935991016","8.57789123285474","8.87162990294377","9.17582257158899","9.48795861073233","9.80884815914013","10.1327560760407","10.4582257158899","10.7981318681319","11.1592628539344","11.5371380444373","11.928407796583","12.3260319242801","12.7302101548087","13.1499655089436","13.5891449426486","14.0500032084704","14.537853533328","15.0566495548247","15.6019563648031","16.172567578407","16.7720253469159","17.3991513595893","18.0538012352611","18.7408237747654","19.4586596615064","20.2039720863079","20.9729702414374","21.7601163070506","22.5617397930537","23.385534611374","24.2308719018208","25.085050934467","25.9513820486083","26.8135766423358","27.6760840619235","","",
"Albania","ALB","Population density (people per sq. km of land area)","EN.POP.DNST","","60.5766423357664","62.456897810219","64.3292335766423","66.2093065693431","68.0580656934307","69.8749270072993","71.7371532846715","73.8055474452555","75.9742700729927","77.9371897810219","79.8486496350365","81.8659124087591","83.8230656934307","85.7709489051095","87.7675547445255","89.7272262773723","91.7352554744526","93.6593430656934","95.5413138686131","97.5181386861314","99.491094890511","101.61598540146","103.794160583942","106.001058394161","108.20299270073","110.315145985401","112.540328467153","114.683795620438","117.808138686131","119.946788321168","119.225912408759","118.505072992701","117.784197080292","117.063357664234","116.342481751825","115.621642335766","114.900766423358","114.179927007299","113.459051094891","112.738211678832","111.685145985401","111.350729927007","110.934890510949","110.472226277372","109.908284671533","109.21704379562","108.394781021898","107.566204379562","106.843759124088","106.314635036496","106.02901459854","105.854051094891","105.660291970803","105.441751824818","105.135145985401","104.967189781022","104.870693430657","104.612262773723","104.167554744526","103.571131386861","102.615547445255","","",
"Andorra","AND","Population density (people per sq. km of land area)","EN.POP.DNST","","21.736170212766","23.4340425531915","25.1893617021277","27","28.8574468085106","30.9489361702128","33.5","36.3382978723404","39.2531914893617","42.2553191489362","45.3659574468085","48.5787234042553","51.9","55.3255319148936","58.8085106382979","62.3276595744681","65.8489361702128","69.3063829787234","72.6425531914894","75.768085106383","78.6957446808511","82.1234042553191","86.0255319148936","89.7468085106383","93.2106382978723","97.031914893617","101.351063829787","105.646808510638","109.870212765957","113.976595744681","117.944680851064","121.878723404255","125.863829787234","129.865957446809","133.889361702128","136.482978723404","137.621276595745","138.693617021277","139.691489361702","140.631914893617","144.297872340426","150.742553191489","157.248936170213","163.687234042553","169.842553191489","170.682978723404","166.314893617021","161.81914893617","157.131914893617","152.168085106383","150.142553191489","151.091489361702","151.844680851064","152.385106382979","152.651063829787","154.340425531915","157.1","159.602127659574","162.431914893617","165.31914893617","168.157446808511","","",
"Arab World","ARB","Population density (people per sq. km of land area)","EN.POP.DNST","","7.03527845782202","7.21955969279102","7.41232562200753","7.612602653457","7.82018779629005","8.03694888957834","8.26508239275886","8.50237032040155","8.74718411725539","8.99798103817146","9.25542508289528","9.52180336982442","9.79949698087876","10.0924405265553","10.414520434362","10.7862104083111","11.1642021536195","11.515461549137","11.9028383611368","12.3210744279193","12.7186485662655","13.1204565052073","13.5432372881842","13.9707849538891","14.3965175248914","14.8343560414126","15.2735177124546","15.6820687436446","16.0910117988502","16.5980828144856","16.959084697391","17.3823262227168","17.8522192119256","18.3372485964187","18.7932737564478","19.2451303613852","19.7010086595597","20.1577909038366","20.6187355319217","21.0900662832585","21.5636651282294","22.0416685064193","22.5235055176045","23.014037882365","23.5510133491771","24.1492577019216","24.7953871667657","25.4662963039424","26.141474458754","26.7787788113638","27.3609942751867","29.0350595317198","29.7032499712419","30.3745893292785","31.0294362944761","31.6840610024221","32.3395190118262","33.0174231145493","33.6984280194777","34.2907992634507","34.8474272739049","","",
"United Arab Emirates","ARE","Population density (people per sq. km of land area)","EN.POP.DNST","","1.98513094902844","2.09626865671642","2.21072937200789","2.32758377921712","2.44715573078006","2.56982540129541","2.69507181075753","3.00735004224162","3.56605181638975","4.19718389186145","4.85092931568572","5.52475359053788","6.21720642072656","6.92699239650803","7.65128132920304","8.64794424105886","9.95298507462687","11.3380878625739","12.7914953534216","14.2783441284145","15.4911292593636","16.444043931287","17.4256829062236","18.4220078851028","19.424612785131","20.6800478738384","22.1896508025908","23.7071388341312","25.2300760349197","26.7551534778936","28.2791185581526","29.7976767107857","31.305040833568","32.7939172064207","34.2718670796959","36.2254998591946","38.6668403266685","41.1310898338496","43.6153618698958","46.1184595888482","48.6369754998592","51.1638270909603","53.6953393410307","56.2283722894959","60.2786961419319","68.9799211489721","82.6897212052943","98.4044635313996","112.540749084765","119.427921712194","120.743522951281","122.007448606026","123.230737820332","124.414967614756","125.554759222754","126.644086172909","127.686510842016","128.698521543227","129.705111236271","130.770050689946","131.866305266122","","",
"Argentina","ARG","Population density (people per sq. km of land area)","EN.POP.DNST","","7.55681242669064","7.68094267162156","7.80651699681002","7.93238803079633","8.05851630984876","8.18620888737855","8.3155249589833","8.44559339932546","8.57679459493037","8.71227760542846","8.85134194958143","8.99363610785292","9.14264604321279","9.29946541259697","9.45505629062846","9.60658934698486","9.76134673638593","9.91932626640211","10.0793783731442","10.240400995363","10.4035477164019","10.5685196350336","10.7345504971334","10.9008316616058","11.0670598423643","11.2355897087357","11.4066456193431","11.579971425335","11.7535292634533","11.9259605581926","12.0970087952965","12.2660166113078","12.4337210279571","12.60233932232","12.7694806499823","12.9314471131184","13.0873321421133","13.2397878459014","13.3931979873497","13.5458433362931","13.6955566761307","13.8433757568449","13.9870295868367","14.1297684429","14.2765534276809","14.4250357183313","14.5709272880743","14.7162334791299","14.8662574131524","14.904301546759","15.0771515955406","15.2495426957383","15.421160233713","15.5916453818299","15.7606327351655","15.9281350828921","16.0941907925267","16.2585100979651","16.4208266190179","16.580892611147","16.7387416916056","","",
"Armenia","ARM","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.555145767475","121.438321039691","118.500632244468","116.711696522655","115.872778363189","114.907551808922","113.823322795926","112.610818405339","111.29339655778","110.05033368458","109.063470319635","108.32813487882","107.68335089568","107.033579206182","106.304390586582","105.528380751668","104.791745697225","104.119985950123","103.487636108184","102.879381805409","102.368141903758","101.910256410256","101.507903055848","101.109764664559","100.661573586231","100.17291886196","99.6331928345627","99.0727783631893","98.5461187214612","98.0321039690903","","",
"American Samoa","ASM","Population density (people per sq. km of land area)","EN.POP.DNST","","103.13","106.36","109.745","113.28","116.955","120.61","124.24","128.04","131.98","135.375","137.965","140.315","142.645","145.06","147.865","150.99","154.08","157.14","160.225","164.43","170.295","176.835","183.675","190.84","198.315","206.105","214.21","222.66","231.44","239.09","244.96","250.39","255.87","261.44","267.005","272.5","277.89","283.015","287.97","291.15","291.62","290.885","289.705","288.13","286.27","284.185","281.915","279.455","276.83","274.245","271.55","268.455","264.975","261.085","256.84","252.24","247.315","242.12","236.605","230.945","225.175","","",
"Antigua and Barbuda","ATG","Population density (people per sq. km of land area)","EN.POP.DNST","","127.829545454545","129.563636363636","131.313636363636","133.327272727273","135.554545454545","137.761363636364","140.038636363636","142.404545454545","144.868181818182","146.629545454545","147.202272727273","147.034090909091","146.506818181818","145.95","145.534090909091","145.431818181818","145.720454545455","146.202272727273","146.838636363636","147.475","147.9","148.252272727273","148.654545454545","148.55","147.836363636364","147.072727272727","146.256818181818","145.413636363636","144.627272727273","143.927272727273","144.622727272727","146.952272727273","149.622727272727","152.436363636364","155.45","158.631818181818","161.859090909091","164.936363636364","167.775","170.579545454545","173.215909090909","175.443181818182","177.443181818182","179.411363636364","181.520454545455","183.852272727273","186.4","189.206818181818","192.122727272727","194.761363636364","197.111363636364","199.259090909091","201.129545454545","202.809090909091","204.411363636364","205.827272727273","207.088636363636","208.240909090909","209.356818181818","210.6","211.861363636364","","",
"Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST","","1.36456529945459","1.39827916118871","1.42535438605626","1.45360113507673","1.48236856149851","1.51660310063392","1.53586816448199","1.56320372805019","1.59626674303269","1.62802806451193","1.68400088515158","1.71524152922953","1.74166590734546","1.78631399450685","1.80844278406206","1.82666649310753","1.84736341980917","1.86897153196308","1.88927795061375","1.91244809497156","1.94255105892766","1.97652356716088","2.00375824948258","2.02795920492561","2.05515431576481","2.08509821277482","2.11705791234396","2.15198104734259","2.18872160681046","2.22135662496908","2.24985173710998","2.27518256251383","2.2955115004621","2.31772620178853","2.34368379261419","2.37230608021035","2.39811475729925","2.42213712039363","2.44878018301811","2.47696679379873","2.50897530687424","2.53767882014501","2.5670355232157","2.5946294729443","2.62640667508428","2.66208895773401","2.71111802454994","2.76599442875181","2.8235883784804","2.86785858401781","2.90798641031983","2.95920036968095","3.01057352615753","3.05581479504836","3.10011259648803","3.14493553058884","3.19715601363491","3.24534491589985","3.29365056253104","3.33452695130798","3.33922844714392","","",
"Austria","AUT","Population density (people per sq. km of land area)","EN.POP.DNST","","85.8737154629181","86.4016480853127","86.9584464372273","87.5400024236549","88.1106277266117","88.7308046534174","89.3964857004363","89.8618880271449","90.1727460009695","90.4881968007756","90.8928986912264","91.422697527872","91.930622879302","92.0872273388269","91.843225884634","91.6811076102763","91.7163111972855","91.6420867668444","91.4860033931168","91.4861003393117","91.7197043141057","91.7855065438682","91.6373000484731","91.6315317498788","91.6745637421231","91.7328405235095","91.7909112942317","91.9209524963645","92.3360033931168","93.0422927775085","93.9758967523025","95.0158628211343","95.8026296655356","96.1720552593311","96.3194134755211","96.4495516238488","96.5589069316529","96.6649175957344","96.8531749878817","97.0863548230732","97.4587130392632","97.9393722733883","98.4176320891905","99.0301260300533","99.7070891904993","100.201660203587","100.526987396995","100.842171594765","101.106677169171","101.350024236549","101.692232186137","102.156943771207","102.760821619001","103.567086766844","104.734597673291","105.873339796413","106.61131846825","107.131858943286","107.609306834707","108.057004362579","108.528805138148","","",
"Azerbaijan","AZE","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7084369780213","90.0633284064554","91.2860353052862","92.3471165747383","93.2862275736929","94.1904899239338","95.2317912675107","96.5207665800133","97.434779976999","98.1937920681807","98.9124645960929","99.6237235638581","100.475372556609","101.522501814662","102.672531674674","103.853368672016","106.059762547351","108.291290455327","109.542344173442","110.976336228798","112.460790244138","113.923480806688","115.348813858679","116.731076781631","118.033288980283","119.208741622511","120.25759188908","121.280071139933","122.124736829369","122.658802177858","","",
"Burundi","BDI","Population density (people per sq. km of land area)","EN.POP.DNST","","109.656230529595","112.43761682243","114.802686915888","118.116082554517","121.422663551402","124.352725856698","127.511409657321","130.545054517134","133.35003894081","136.208489096573","139.488707165109","139.376752336449","139.07515576324","142.5246105919","145.998130841122","149.177920560748","152.93722741433","157.297897196262","161.115147975078","167.945249221184","174.873169781931","179.216160436137","184.053971962617","188.561838006231","192.680062305296","196.328115264798","200.847702492212","205.289719626168","209.256113707165","213.543341121495","217.867133956386","223.640381619938","216.32476635514","217.539252336449","231.027375389408","230.938746105919","230.679984423676","235.021028037383","240.661214953271","245.62535046729","251.780724299065","258.915031152648","267.166900311526","277.277881619938","287.728738317757","298.216121495327","309.369509345794","322.356269470405","339.14976635514","355.397390965732","368.213901869159","381.443886292835","395.232749221184","408.680412772586","417.723831775701","424.584384735202","434.407827102804","447.565109034268","462.415809968847","475.865537383178","488.754400311526","","",
"Belgium","BEL","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.548546895641","339.71499339498","341.241248348745","342.672820343461","344.159081902246","346.057364597094","348.347357992074","350.914795244386","353.697919418758","356.555250990753","359.827807133421","364.539762219287","366.807529722589","368.540521796565","370.180217965654","372.33143989432","374.221334214003","375.66571994716","377.379590488771","379.424702774108","381.063540290621","382.635237780713","","",
"Benin","BEN","Population density (people per sq. km of land area)","EN.POP.DNST","","22.625186236254","22.9984214260376","23.3955480666903","23.8171248669741","24.2625310393757","24.7307733238737","25.2193951755942","25.729141539553","26.2607839659454","26.8130808797446","27.3889765874424","27.9922667612629","28.6216743526073","29.2770131252217","29.9636661936857","30.6875576445548","31.4513479957432","32.2536981199007","33.1003369989358","34.0008779709117","34.9553831145796","35.9558797445903","36.99473217453","38.0726321390564","39.1943242284498","40.3634444838595","41.5820060305073","42.8487406881873","44.1617594891806","45.5251773678609","46.9408123448031","48.4017204682512","50.6046559063498","52.5309861653068","53.6228361120965","55.0182688896772","56.6426569705569","58.3911227385598","60.2038754877616","62.0612185172047","63.959214260376","65.9079726853494","67.9248669741043","70.0120078041859","72.2722507981554","74.5178343384179","76.6917435260731","78.9860677545229","81.3454593827598","83.7682688896772","86.2573607662292","88.8087797091167","91.4218694572543","94.1366087264988","96.9562167435261","99.8588595246541","102.844794253281","105.894670095779","108.996488116353","112.12418410784","115.261573252927","","",
"Burkina Faso","BFA","Population density (people per sq. km of land area)","EN.POP.DNST","","17.7369627192982","17.9988925438597","18.2699963450292","18.5530372807018","18.8520796783626","19.1622697368421","19.4832346491228","19.8176864035088","20.159894005848","20.5104751461988","20.8618165204678","21.218139619883","21.5926242690058","21.9961293859649","22.4358333333333","22.915807748538","23.4523720760234","24.0415899122807","24.6708296783626","25.3397916666667","26.0370248538012","26.7610270467836","27.5262573099415","28.331418128655","29.1636878654971","29.9993676900585","30.8296637426901","31.6656432748538","32.5118201754386","33.3748574561404","34.2290350877193","35.0824378654971","35.9651864035088","36.8832456140351","37.8408735380117","38.8202119883041","39.8295065789474","40.939557748538","42.1548026315789","43.4316081871345","44.7725292397661","46.1705738304094","47.6264290935673","49.1446527777778","50.7168384502924","52.3254459064327","53.9366739766082","55.5479349415205","57.2003728070175","58.9065972222222","60.6822039473684","62.5501900584795","64.4605555555556","66.4102412280702","68.4138121345029","70.4513815789474","72.4994809941521","74.5348062865497","76.5776279239766","78.6645687134503","80.7773501461988","","",
"Bangladesh","BGD","Population density (people per sq. km of land area)","EN.POP.DNST","","398.577006990858","410.706468464316","423.24740723669","436.156295613429","449.413528462779","462.973488515019","477.102926941692","491.631343627564","506.006821848352","518.874241376661","525.283890297304","532.739532918491","546.553107474841","560.404140739034","573.867596220327","586.771760006146","600.274932780211","614.638933702082","629.239847891219","644.770415610356","661.86399323961","680.305262349236","699.435184758393","718.554497964201","737.182906967811","754.949266344012","771.992440654529","788.88248444342","805.820649919336","823.136291004072","839.232035031113","854.821402780979","871.312568180072","888.183844203734","904.919244065453","920.925466697396","937.537266651302","955.292855496658","973.763724360452","992.49694245986","1011.52711070139","1030.49724206806","1048.65334562495","1066.21898286856","1082.52738726281","1095.71199969271","1107.28995928401","1117.1646155028","1127.04010140585","1139.97955750173","1153.96024429592","1168.40016132749","1183.29983099024","1198.13550741338","1212.49135745563","1227.50686025966","1242.94356610586","1257.46299454559","1271.53892601982","1286.17155258508","1301.03903357148","","",
"Bulgaria","BGR","Population density (people per sq. km of land area)","EN.POP.DNST","","71.798951459821","72.4301364910061","73.0194793455663","73.6178251830426","74.1586188194884","74.6457290065986","75.1172918738136","75.6540088583567","76.2376570550484","76.7384434601826","77.1616650094911","77.5214679562506","77.9261231130796","78.4483865136039","78.8280032540902","79.1701979571545","79.5822380909337","79.6712645756124","79.7789026484679","80.1006508180421","80.3680466419597","80.6061375757028","80.8075386423212","80.9968272620446","80.9956340956341","80.9741571002441","81.0933652716261","81.1845430714996","80.2401880141011","78.8058302449607","78.0291693030823","77.1957335261683","76.5824188737232","76.3227967097532","75.9836120401338","75.5927506101419","75.1339419687246","74.6342402603272","74.216975503932","73.8513242339329","72.3957516044473","72.0327297794118","71.4841132665257","70.953107760206","70.4986377025037","69.9716652858326","69.4718534204953","68.98592210662","68.5744565217391","68.1245302137067","67.6890935887988","67.2981577008106","66.922577376566","66.5432756079587","66.1200350036846","65.6579034635225","65.1800571112749","64.7110998526161","64.2571941783346","63.8726510685335","63.3543017686072","","",
"Bahrain","BHR","Population density (people per sq. km of land area)","EN.POP.DNST","","241.985507246377","251.244927536232","260.711594202899","270.415942028986","279.727536231884","288.433333333333","296.979710144928","305.508695652174","314.052173913043","322.54347826087","334.771014492754","352.38115942029","371.930434782609","392.213043478261","413.211594202899","434.846376811594","457.010144927536","479.582608695652","502.459420289855","525.5","547","566.691304347826","586.626086956522","607.560869565217","629.528985507246","652.457971014493","676.18115942029","700.488405797101","725.14347826087","749.88115942029","775.963768115942","780.943661971831","808.105633802817","835.569014084507","863.287323943662","891.205633802817","919.215492957747","947.160563380282","974.835211267606","1002.03098591549","1028.53098591549","1053.97746478873","1080.91111111111","1141.71369863014","1218.81216216216","1312.13648648649","1387.376","1460.97763157895","1551.91184210526","1592.70997375328","1580.28292046936","1590.82987012987","1638.53636363636","1700.56290531777","1750.82519280206","1809.57766367137","1867.7358974359","1911.74807197943","1915.62564102564","1882.12611464968","1852.23417721519","","",
"Bahamas, The","BHS","Population density (people per sq. km of land area)","EN.POP.DNST","","12.0095904095904","12.6178821178821","13.2506493506494","13.8646353646354","14.4704295704296","15.1171828171828","15.8038961038961","16.5290709290709","17.2572427572428","17.895004995005","18.4250749250749","18.8992007992008","19.336963036963","19.7569430569431","20.1679320679321","20.589010989011","21.0323676323676","21.4801198801199","21.9206793206793","22.3528471528472","22.7728271728272","23.1945054945055","23.634965034965","24.0925074925075","24.5689310689311","25.0553446553447","25.5362637362637","26.0191808191808","26.5227772227772","27.0408591408591","27.5782217782218","28.1691308691309","28.7876123876124","29.3703296703297","29.9254745254745","30.4628371628372","30.9861138861139","31.5082917082917","31.9952047952048","32.4689310689311","32.9296703296703","33.3668331668332","33.8151848151848","34.2746253746254","34.7456543456543","35.2311688311688","35.7308691308691","36.2432567432567","36.7689310689311","37.2899100899101","37.7572427572428","38.1679320679321","38.5264735264735","38.8742257742258","39.2304695304695","39.558041958042","39.8621378621379","40.1504495504496","40.4152847152847","40.6064935064935","40.7498501498501","","",
